,id,npo,year,metric_id,metric_code,metric_name,unit,office,office_type,home_office,region,scenario,value_us_consolidated,value_non_consolidated,currency,metric_description,check_not_same_value_us,office_type_fe,graph_fe,region_gsheet_andreas,Field1,office_gsheet_andreas,value_non_consolidated_float,group_dataset,office_type_gsheet_andreas,country_gsheet_andreas,value_us_consolidated_float,OBJECTID_1,country_opensource_data_name,year_time,office_1,country
50,6326,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,Emirates Nature (UAE),Partners,National Office,Europe,Actual,960.0,960.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,Emirates Nature (UAE),960.0,non_regional,National Office / Partners / Partners,United Arab Emirates,960.0,0,United Arab Emirates,2025-01-01 00:00:00,,United Arab Emirates
51,6330,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Australia,National Office,National Office,Asia/Pacific,Actual,1299408.0,1299408.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Australia,1299408.0,non_regional,National Office / Partners / Partners,Australia,1299408.0,0,Australia,2025-01-01 00:00:00,,Australia
52,6331,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Austria,National Office,National Office,Europe,Actual,219105.0,219105.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Austria,219105.0,non_regional,National Office / Partners / Partners,Austria,219105.0,0,Austria,2025-01-01 00:00:00,,Austria
53,6332,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Belgium,National Office,National Office,Europe,Actual,252985.0,252985.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Belgium,252985.0,non_regional,National Office / Partners / Partners,Belgium,252985.0,0,Belgium,2025-01-01 00:00:00,,Belgium
54,6333,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Bhutan,Country Office,US Country Office,Asia/Pacific,Actual,21.0,21.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Bhutan,21.0,non_regional,Country Office,Bhutan,21.0,0,Bhutan,2025-01-01 00:00:00,,Bhutan
55,6334,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Bolivia,Country Office,US Country Office,Latin America/Caribbean,Actual,154.0,154.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Bolivia,154.0,non_regional,Country Office,Bolivia,154.0,0,Bolivia,2025-01-01 00:00:00,,Bolivia
56,6335,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Brazil,National Office,National Office,Latin America/Caribbean,Actual,244616.0,244616.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Brazil,244616.0,non_regional,National Office / Partners / Partners,Brazil,244616.0,0,Brazil,2025-01-01 00:00:00,,Brazil
57,6336,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Cambodia,Country Office,International Country Office,Asia/Pacific,Actual,18.0,18.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Cambodia,18.0,non_regional,Country Office,Cambodia,18.0,0,Cambodia,2025-01-01 00:00:00,,Cambodia
58,6337,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Cameroon,Country Office,International Country Office,Africa,Actual,1.0,1.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Cameroon,1.0,non_regional,Country Office,Cameroon,1.0,0,Cameroon,2025-01-01 00:00:00,,Cameroon
59,6338,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Canada,National Office,National Office,North America,Actual,192656.0,192656.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,North America,0,WWF-Canada,192656.0,non_regional,National Office / Partners / Partners,Canada,192656.0,0,Canada,2025-01-01 00:00:00,,Canada
